ppt_number,ppt_gender,condition,round_number,binary_classification,chris_prob,ppt_contrib,chris_contrib,ppt_RT,prediction_report,prediction_RT,chris_behavior,turing_test,ppt_payment,start_strategy,p1_choice,p2_choice
5,female,low_vol,24,TRUE,0.35,0,0,1383.545,0,3668.01,defector,human,1.8,0,0,0
5,female,low_vol,25,TRUE,0.35,0,20,1310.92,0,3668.01,defector,human,1.8,0,0,1
5,female,low_vol,26,TRUE,0.35,0,0,1311.915,0,3668.01,defector,human,1.8,0,0,0
5,female,low_vol,27,TRUE,0.35,0,0,1772.04,0,3668.01,defector,human,1.8,0,0,0
5,female,low_vol,28,TRUE,0.35,0,0,1717.325,0,3668.01,defector,human,1.8,0,0,0
5,female,low_vol,29,TRUE,0.35,0,20,1416.025,0,3668.01,defector,human,1.8,0,0,1
5,female,low_vol,30,TRUE,0.35,0,0,5663.645,0,3668.01,defector,human,1.8,0,0,0
5,female,low_vol,31,TRUE,0.35,0,0,3044.33,0,3247.56,defector,human,1.8,0,0,0
5,female,low_vol,32,TRUE,0.35,0,20,1950.525,0,3247.56,defector,human,1.8,0,0,1
5,female,low_vol,33,TRUE,0.35,0,0,1739.765,0,3247.56,defector,human,1.8,0,0,0
5,female,low_vol,34,TRUE,0.35,0,20,2183.775,0,3247.56,defector,human,1.8,0,0,1
5,female,low_vol,35,TRUE,0.35,0,0,1802.055,0,3247.56,defector,human,1.8,0,0,0
5,female,low_vol,36,TRUE,0.35,0,0,1421.865,0,3247.56,defector,human,1.8,0,0,0
5,female,low_vol,37,TRUE,0.35,0,0,1546.815,0,3247.56,defector,human,1.8,0,0,0
5,female,low_vol,38,TRUE,0.35,0,0,1715.865,0,3247.56,defector,human,1.8,0,0,0
5,female,low_vol,39,TRUE,0.35,0,0,1190.45,0,3247.56,defector,human,1.8,0,0,0
5,female,low_vol,40,TRUE,0.35,0,0,1718.175,0,3247.56,defector,human,1.8,0,0,0
5,female,low_vol,41,TRUE,0.65,0,20,1708.03,0.3,3465.475,defector,human,1.8,0,0,1
5,female,low_vol,42,TRUE,0.65,20,20,2275.88,0.3,3465.475,defector,human,1.8,0,1,1
5,female,low_vol,43,TRUE,0.65,20,20,1715.9,0.3,3465.475,defector,human,1.8,0,1,1
5,female,low_vol,44,TRUE,0.65,20,20,1761.66,0.3,3465.475,defector,human,1.8,0,1,1
5,female,low_vol,45,TRUE,0.65,20,20,1654.345,0.3,3465.475,defector,human,1.8,0,1,1
5,female,low_vol,46,TRUE,0.65,20,20,1608.58,0.3,3465.475,defector,human,1.8,0,1,1
5,female,low_vol,47,TRUE,0.65,20,20,1700.11,0.3,3465.475,defector,human,1.8,0,1,1
5,female,low_vol,48,TRUE,0.65,20,0,1911.72,0.3,3465.475,defector,human,1.8,0,1,0
5,female,low_vol,49,TRUE,0.65,20,20,1801.985,0.3,3465.475,defector,human,1.8,0,1,1
5,female,low_vol,50,TRUE,0.65,20,0,1476.42,0.3,3465.475,defector,human,1.8,0,1,0
5,female,low_vol,51,TRUE,0.65,20,20,1389.675,0.5,3494.575,defector,human,1.8,0,1,1
5,female,low_vol,52,TRUE,0.65,20,0,1934.05,0.5,3494.575,defector,human,1.8,0,1,0
5,female,low_vol,53,TRUE,0.65,20,20,1414.84,0.5,3494.575,defector,human,1.8,0,1,1
5,female,low_vol,54,TRUE,0.65,20,20,1506.665,0.5,3494.575,defector,human,1.8,0,1,1
5,female,low_vol,55,TRUE,0.65,20,20,1398.315,0.5,3494.575,defector,human,1.8,0,1,1
5,female,low_vol,56,TRUE,0.65,20,20,1430.13,0.5,3494.575,defector,human,1.8,0,1,1
5,female,low_vol,57,TRUE,0.65,20,20,1413.7,0.5,3494.575,defector,human,1.8,0,1,1
5,female,low_vol,58,TRUE,0.65,20,20,1662.38,0.5,3494.575,defector,human,1.8,0,1,1
5,female,low_vol,59,TRUE,0.65,20,20,1359.22,0.5,3494.575,defector,human,1.8,0,1,1
5,female,low_vol,60,TRUE,0.65,20,20,1522.035,0.5,3494.575,defector,human,1.8,0,1,1
5,female,low_vol,61,TRUE,0.65,20,20,2338.185,0.23,4699.96,defector,human,1.8,0,1,1
5,female,low_vol,62,TRUE,0.65,20,20,1467.86,0.23,4699.96,defector,human,1.8,0,1,1
5,female,low_vol,63,TRUE,0.65,20,20,3411.735,0.23,4699.96,defector,human,1.8,0,1,1
5,female,low_vol,64,TRUE,0.65,20,20,1482.25,0.23,4699.96,defector,human,1.8,0,1,1
5,female,low_vol,65,TRUE,0.65,20,20,1438.13,0.23,4699.96,defector,human,1.8,0,1,1
5,female,low_vol,66,TRUE,0.65,20,20,2073.49,0.23,4699.96,defector,human,1.8,0,1,1
5,female,low_vol,67,TRUE,0.65,20,20,2896.745,0.23,4699.96,defector,human,1.8,0,1,1
5,female,low_vol,68,TRUE,0.65,20,20,1637.725,0.23,4699.96,defector,human,1.8,0,1,1
5,female,low_vol,69,TRUE,0.65,20,0,1546.08,0.23,4699.96,defector,human,1.8,0,1,0
5,female,low_vol,70,TRUE,0.65,20,0,1732.135,0.23,4699.96,defector,human,1.8,0,1,0
5,female,low_vol,71,TRUE,0.65,20,0,1412.275,0.22,2213.605,defector,human,1.8,0,1,0
5,female,low_vol,72,TRUE,0.65,0,0,1777.715,0.22,2213.605,defector,human,1.8,0,0,0
5,female,low_vol,73,TRUE,0.65,0,0,1586.115,0.22,2213.605,defector,human,1.8,0,0,0
5,female,low_vol,74,TRUE,0.65,0,20,1669.59,0.22,2213.605,defector,human,1.8,0,0,1
5,female,low_vol,75,TRUE,0.65,0,0,3745.77,0.22,2213.605,defector,human,1.8,0,0,0
5,female,low_vol,76,TRUE,0.65,0,20,1072.275,0.22,2213.605,defector,human,1.8,0,0,1
5,female,low_vol,77,TRUE,0.65,20,20,1383.625,0.22,2213.605,defector,human,1.8,0,1,1
5,female,low_vol,78,TRUE,0.65,20,20,1648.14,0.22,2213.605,defector,human,1.8,0,1,1
5,female,low_vol,79,TRUE,0.65,20,20,1833.78,0.22,2213.605,defector,human,1.8,0,1,1
5,female,low_vol,80,TRUE,0.65,20,20,1553.47,0.22,2213.605,defector,human,1.8,0,1,1
6,male,low_vol,1,FALSE,0.35,20,20,3364.915,0.26,3811.865,neither,computer,2.12,0,1,1
6,male,low_vol,2,FALSE,0.35,20,20,1688.445,0.26,3811.865,neither,computer,2.12,0,1,1
6,male,low_vol,3,FALSE,0.35,20,0,1446.975,0.26,3811.865,neither,computer,2.12,0,1,0
6,male,low_vol,4,FALSE,0.35,20,0,1539.69,0.26,3811.865,neither,computer,2.12,0,1,0
6,male,low_vol,5,FALSE,0.35,0,20,1419.6,0.26,3811.865,neither,computer,2.12,0,0,1
6,male,low_vol,6,FALSE,0.35,20,20,1662.925,0.26,3811.865,neither,computer,2.12,0,1,1
6,male,low_vol,7,FALSE,0.35,20,0,1851.925,0.26,3811.865,neither,computer,2.12,0,1,0
6,male,low_vol,8,FALSE,0.35,0,0,1682.02,0.26,3811.865,neither,computer,2.12,0,0,0
6,male,low_vol,9,FALSE,0.35,0,20,1249.785,0.26,3811.865,neither,computer,2.12,0,0,1
6,male,low_vol,10,FALSE,0.35,20,20,1408.085,0.26,3811.865,neither,computer,2.12,0,1,1
6,male,low_vol,11,FALSE,0.35,0,0,1106.77,0.26,1399.51,neither,computer,2.12,0,0,0
6,male,low_vol,12,FALSE,0.35,0,20,1332.58,0.26,1399.51,neither,computer,2.12,0,0,1
6,male,low_vol,13,FALSE,0.35,20,0,1438.085,0.26,1399.51,neither,computer,2.12,0,1,0
6,male,low_vol,14,FALSE,0.35,0,0,1328.45,0.26,1399.51,neither,computer,2.12,0,0,0
6,male,low_vol,15,FALSE,0.35,0,0,1073.78,0.26,1399.51,neither,computer,2.12,0,0,0
6,male,low_vol,16,FALSE,0.35,0,20,1248.245,0.26,1399.51,neither,computer,2.12,0,0,1
6,male,low_vol,17,FALSE,0.35,0,0,1932.445,0.26,1399.51,neither,computer,2.12,0,0,0
6,male,low_vol,18,FALSE,0.35,20,20,1380.615,0.26,1399.51,neither,computer,2.12,0,1,1
6,male,low_vol,19,FALSE,0.35,0,20,1246.75,0.26,1399.51,neither,computer,2.12,0,0,1
6,male,low_vol,20,FALSE,0.35,20,0,1737.39,0.26,1399.51,neither,computer,2.12,0,1,0
6,male,low_vol,21,FALSE,0.35,0,0,2006.705,0.02,3204.725,neither,computer,2.12,0,0,0
6,male,low_vol,22,FALSE,0.35,0,0,1356.38,0.02,3204.725,neither,computer,2.12,0,0,0
6,male,low_vol,23,FALSE,0.35,0,0,1395.95,0.02,3204.725,neither,computer,2.12,0,0,0
6,male,low_vol,24,FALSE,0.35,20,0,1236.94,0.02,3204.725,neither,computer,2.12,0,1,0
6,male,low_vol,25,FALSE,0.35,0,0,1038.355,0.02,3204.725,neither,computer,2.12,0,0,0
6,male,low_vol,26,FALSE,0.35,0,0,1183.3,0.02,3204.725,neither,computer,2.12,0,0,0
6,male,low_vol,27,FALSE,0.35,0,20,1307.74,0.02,3204.725,neither,computer,2.12,0,0,1
6,male,low_vol,28,FALSE,0.35,0,0,1575.035,0.02,3204.725,neither,computer,2.12,0,0,0
6,male,low_vol,29,FALSE,0.35,20,0,1926.765,0.02,3204.725,neither,computer,2.12,0,1,0
6,male,low_vol,30,FALSE,0.35,0,20,1965.83,0.02,3204.725,neither,computer,2.12,0,0,1
6,male,low_vol,31,FALSE,0.35,0,0,1350.375,0,2923.935,neither,computer,2.12,0,0,0
6,male,low_vol,32,FALSE,0.35,0,20,1205.6,0,2923.935,neither,computer,2.12,0,0,1
6,male,low_vol,33,FALSE,0.35,0,20,1521.44,0,2923.935,neither,computer,2.12,0,0,1
6,male,low_vol,34,FALSE,0.35,20,0,1221.725,0,2923.935,neither,computer,2.12,0,1,0
6,male,low_vol,35,FALSE,0.35,0,20,1185.695,0,2923.935,neither,computer,2.12,0,0,1
6,male,low_vol,36,FALSE,0.35,0,20,1436.16,0,2923.935,neither,computer,2.12,0,0,1
6,male,low_vol,37,FALSE,0.35,0,0,1912.335,0,2923.935,neither,computer,2.12,0,0,0
6,male,low_vol,38,FALSE,0.35,0,0,1291.705,0,2923.935,neither,computer,2.12,0,0,0
6,male,low_vol,39,FALSE,0.35,0,0,1103.21,0,2923.935,neither,computer,2.12,0,0,0
6,male,low_vol,40,FALSE,0.35,20,0,1088.22,0,2923.935,neither,computer,2.12,0,1,0
6,male,low_vol,41,FALSE,0.65,0,20,1094.405,0.02,3321.24,neither,computer,2.12,0,0,1
6,male,low_vol,42,FALSE,0.65,0,20,2199.065,0.02,3321.24,neither,computer,2.12,0,0,1
6,male,low_vol,43,FALSE,0.65,0,20,1809.66,0.02,3321.24,neither,computer,2.12,0,0,1
6,male,low_vol,44,FALSE,0.65,20,20,1076.545,0.02,3321.24,neither,computer,2.12,0,1,1
6,male,low_vol,45,FALSE,0.65,20,20,1066.245,0.02,3321.24,neither,computer,2.12,0,1,1
6,male,low_vol,46,FALSE,0.65,0,20,1375.81,0.02,3321.24,neither,computer,2.12,0,0,1
6,male,low_vol,47,FALSE,0.65,20,20,1357.04,0.02,3321.24,neither,computer,2.12,0,1,1
6,male,low_vol,48,FALSE,0.65,20,0,1284.055,0.02,3321.24,neither,computer,2.12,0,1,0
6,male,low_vol,49,FALSE,0.65,0,0,1127.26,0.02,3321.24,neither,computer,2.12,0,0,0
6,male,low_vol,50,FALSE,0.65,0,20,1021.085,0.02,3321.24,neither,computer,2.12,0,0,1
6,male,low_vol,51,FALSE,0.65,0,0,1154.23,0.03,3431.88,neither,computer,2.12,0,0,0
6,male,low_vol,52,FALSE,0.65,0,20,1400.415,0.03,3431.88,neither,computer,2.12,0,0,1
6,male,low_vol,53,FALSE,0.65,20,0,1298.485,0.03,3431.88,neither,computer,2.12,0,1,0
6,male,low_vol,54,FALSE,0.65,0,0,1239.685,0.03,3431.88,neither,computer,2.12,0,0,0
6,male,low_vol,55,FALSE,0.65,20,0,1675.165,0.03,3431.88,neither,computer,2.12,0,1,0
6,male,low_vol,56,FALSE,0.65,0,20,1189.76,0.03,3431.88,neither,computer,2.12,0,0,1
6,male,low_vol,57,FALSE,0.65,0,20,1736.235,0.03,3431.88,neither,computer,2.12,0,0,1
6,male,low_vol,58,FALSE,0.65,0,0,2006.9,0.03,3431.88,neither,computer,2.12,0,0,0
6,male,low_vol,59,FALSE,0.65,20,0,1485.6,0.03,3431.88,neither,computer,2.12,0,1,0
6,male,low_vol,60,FALSE,0.65,0,20,1404.11,0.03,3431.88,neither,computer,2.12,0,0,1
6,male,low_vol,61,FALSE,0.65,0,20,1463.205,0.07,2993.385,neither,computer,2.12,0,0,1
6,male,low_vol,62,FALSE,0.65,0,20,1223.515,0.07,2993.385,neither,computer,2.12,0,0,1
6,male,low_vol,63,FALSE,0.65,0,0,1193.915,0.07,2993.385,neither,computer,2.12,0,0,0
6,male,low_vol,64,FALSE,0.65,20,20,883.875,0.07,2993.385,neither,computer,2.12,0,1,1
6,male,low_vol,65,FALSE,0.65,0,20,1616.04,0.07,2993.385,neither,computer,2.12,0,0,1
6,male,low_vol,66,FALSE,0.65,0,20,1772.385,0.07,2993.385,neither,computer,2.12,0,0,1
6,male,low_vol,67,FALSE,0.65,0,0,1787.5,0.07,2993.385,neither,computer,2.12,0,0,0
6,male,low_vol,68,FALSE,0.65,0,20,1158.535,0.07,2993.385,neither,computer,2.12,0,0,1
6,male,low_vol,69,FALSE,0.65,0,20,1444.43,0.07,2993.385,neither,computer,2.12,0,0,1
6,male,low_vol,70,FALSE,0.65,0,20,2553.38,0.07,2993.385,neither,computer,2.12,0,0,1
6,male,low_vol,71,FALSE,0.65,20,20,1993.93,0.08,2268.85,neither,computer,2.12,0,1,1
6,male,low_vol,72,FALSE,0.65,0,0,1270.385,0.08,2268.85,neither,computer,2.12,0,0,0
6,male,low_vol,73,FALSE,0.65,20,0,1662.375,0.08,2268.85,neither,computer,2.12,0,1,0
6,male,low_vol,74,FALSE,0.65,0,0,1523.88,0.08,2268.85,neither,computer,2.12,0,0,0
6,male,low_vol,75,FALSE,0.65,0,0,1181.98,0.08,2268.85,neither,computer,2.12,0,0,0
6,male,low_vol,76,FALSE,0.65,0,0,1316.215,0.08,2268.85,neither,computer,2.12,0,0,0
6,male,low_vol,77,FALSE,0.65,0,20,1295.62,0.08,2268.85,neither,computer,2.12,0,0,1
6,male,low_vol,78,FALSE,0.65,20,20,1546.875,0.08,2268.85,neither,computer,2.12,0,1,1
6,male,low_vol,79,FALSE,0.65,20,20,1760.415,0.08,2268.85,neither,computer,2.12,0,1,1
6,male,low_vol,80,FALSE,0.65,0,20,1471.55,0.08,2268.85,neither,computer,2.12,0,0,1
8,female,low_vol,1,FALSE,0.35,20,0,3705.36,0.7,4351.99,neither,computer,2.2,0,1,0
8,female,low_vol,2,FALSE,0.35,0,20,1647.695,0.7,4351.99,neither,computer,2.2,0,0,1
8,female,low_vol,3,FALSE,0.35,20,0,2967.725,0.7,4351.99,neither,computer,2.2,0,1,0
8,female,low_vol,4,FALSE,0.35,20,0,1343.76,0.7,4351.99,neither,computer,2.2,0,1,0
8,female,low_vol,5,FALSE,0.35,0,0,1072.065,0.7,4351.99,neither,computer,2.2,0,0,0
8,female,low_vol,6,FALSE,0.35,0,20,1487.6,0.7,4351.99,neither,computer,2.2,0,0,1
8,female,low_vol,7,FALSE,0.35,0,0,1575.935,0.7,4351.99,neither,computer,2.2,0,0,0
8,female,low_vol,8,FALSE,0.35,20,0,2624.095,0.7,4351.99,neither,computer,2.2,0,1,0
8,female,low_vol,9,FALSE,0.35,20,0,1775.905,0.7,4351.99,neither,computer,2.2,0,1,0
8,female,low_vol,10,FALSE,0.35,20,20,1408.285,0.7,4351.99,neither,computer,2.2,0,1,1
8,female,low_vol,11,FALSE,0.35,20,0,1407.83,0.25,5368.27,neither,computer,2.2,0,1,0
8,female,low_vol,12,FALSE,0.35,20,0,1151.925,0.25,5368.27,neither,computer,2.2,0,1,0
8,female,low_vol,13,FALSE,0.35,20,20,2583.84,0.25,5368.27,neither,computer,2.2,0,1,1
8,female,low_vol,14,FALSE,0.35,20,20,1216.3,0.25,5368.27,neither,computer,2.2,0,1,1
8,female,low_vol,15,FALSE,0.35,20,0,1400.005,0.25,5368.27,neither,computer,2.2,0,1,0
8,female,low_vol,16,FALSE,0.35,20,0,1016.36,0.25,5368.27,neither,computer,2.2,0,1,0
8,female,low_vol,17,FALSE,0.35,20,0,7344.635,0.25,5368.27,neither,computer,2.2,0,1,0
8,female,low_vol,18,FALSE,0.35,20,0,1215.86,0.25,5368.27,neither,computer,2.2,0,1,0
8,female,low_vol,19,FALSE,0.35,20,0,1183.555,0.25,5368.27,neither,computer,2.2,0,1,0
8,female,low_vol,20,FALSE,0.35,20,20,1343.765,0.25,5368.27,neither,computer,2.2,0,1,1
8,female,low_vol,21,FALSE,0.35,20,0,1320.285,0.25,1599.495,neither,computer,2.2,0,1,0
8,female,low_vol,22,FALSE,0.35,0,0,2918.315,0.25,1599.495,neither,computer,2.2,0,0,0
8,female,low_vol,23,FALSE,0.35,0,0,992.33,0.25,1599.495,neither,computer,2.2,0,0,0
8,female,low_vol,24,FALSE,0.35,0,0,1232.38,0.25,1599.495,neither,computer,2.2,0,0,0
8,female,low_vol,25,FALSE,0.35,0,0,1264.495,0.25,1599.495,neither,computer,2.2,0,0,0
8,female,low_vol,26,FALSE,0.35,0,0,1119.61,0.25,1599.495,neither,computer,2.2,0,0,0
8,female,low_vol,27,FALSE,0.35,0,20,943.685,0.25,1599.495,neither,computer,2.2,0,0,1
8,female,low_vol,28,FALSE,0.35,0,0,1328.03,0.25,1599.495,neither,computer,2.2,0,0,0
8,female,low_vol,29,FALSE,0.35,0,0,1520.075,0.25,1599.495,neither,computer,2.2,0,0,0
8,female,low_vol,30,FALSE,0.35,0,20,1024.3,0.25,1599.495,neither,computer,2.2,0,0,1
8,female,low_vol,31,FALSE,0.35,0,0,1368.235,0.25,1095.615,neither,computer,2.2,0,0,0
8,female,low_vol,32,FALSE,0.35,0,0,1039.73,0.25,1095.615,neither,computer,2.2,0,0,0
8,female,low_vol,33,FALSE,0.35,0,20,959.64,0.25,1095.615,neither,computer,2.2,0,0,1
8,female,low_vol,34,FALSE,0.35,0,20,1041.075,0.25,1095.615,neither,computer,2.2,0,0,1
8,female,low_vol,35,FALSE,0.35,0,20,1928.965,0.25,1095.615,neither,computer,2.2,0,0,1
8,female,low_vol,36,FALSE,0.35,0,0,1320.075,0.25,1095.615,neither,computer,2.2,0,0,0
8,female,low_vol,37,FALSE,0.35,0,20,1312.38,0.25,1095.615,neither,computer,2.2,0,0,1
8,female,low_vol,38,FALSE,0.35,0,0,936.315,0.25,1095.615,neither,computer,2.2,0,0,0
8,female,low_vol,39,FALSE,0.35,0,0,951.595,0.25,1095.615,neither,computer,2.2,0,0,0
8,female,low_vol,40,FALSE,0.35,0,0,1472.355,0.25,1095.615,neither,computer,2.2,0,0,0
8,female,low_vol,41,FALSE,0.65,0,0,1399.985,0.25,991.54,neither,computer,2.2,0,0,0
8,female,low_vol,42,FALSE,0.65,0,20,1759.47,0.25,991.54,neither,computer,2.2,0,0,1
8,female,low_vol,43,FALSE,0.65,0,0,1288.15,0.25,991.54,neither,computer,2.2,0,0,0
8,female,low_vol,44,FALSE,0.65,0,0,1336.145,0.25,991.54,neither,computer,2.2,0,0,0
8,female,low_vol,45,FALSE,0.65,0,0,927.91,0.25,991.54,neither,computer,2.2,0,0,0
8,female,low_vol,46,FALSE,0.65,0,20,1063.825,0.25,991.54,neither,computer,2.2,0,0,1
8,female,low_vol,47,FALSE,0.65,0,20,1120.11,0.25,991.54,neither,computer,2.2,0,0,1
8,female,low_vol,48,FALSE,0.65,0,20,1247.68,0.25,991.54,neither,computer,2.2,0,0,1
8,female,low_vol,49,FALSE,0.65,0,0,1280.895,0.25,991.54,neither,computer,2.2,0,0,0
8,female,low_vol,50,FALSE,0.65,0,20,1143.575,0.25,991.54,neither,computer,2.2,0,0,1
8,female,low_vol,51,FALSE,0.65,0,20,1592.11,0.25,1192.995,neither,computer,2.2,0,0,1
8,female,low_vol,52,FALSE,0.65,0,20,1320.165,0.25,1192.995,neither,computer,2.2,0,0,1
8,female,low_vol,53,FALSE,0.65,0,20,1192.475,0.25,1192.995,neither,computer,2.2,0,0,1
8,female,low_vol,54,FALSE,0.65,0,20,1391.93,0.25,1192.995,neither,computer,2.2,0,0,1
8,female,low_vol,55,FALSE,0.65,0,20,1288.175,0.25,1192.995,neither,computer,2.2,0,0,1
8,female,low_vol,56,FALSE,0.65,0,20,1304.405,0.25,1192.995,neither,computer,2.2,0,0,1
8,female,low_vol,57,FALSE,0.65,0,0,1095.785,0.25,1192.995,neither,computer,2.2,0,0,0
8,female,low_vol,58,FALSE,0.65,0,20,1104.255,0.25,1192.995,neither,computer,2.2,0,0,1
8,female,low_vol,59,FALSE,0.65,0,20,1287.45,0.25,1192.995,neither,computer,2.2,0,0,1
8,female,low_vol,60,FALSE,0.65,0,0,2095.455,0.25,1192.995,neither,computer,2.2,0,0,0
8,female,low_vol,61,FALSE,0.65,0,20,982.935,0.25,880.04,neither,computer,2.2,0,0,1
8,female,low_vol,62,FALSE,0.65,0,20,1119.985,0.25,880.04,neither,computer,2.2,0,0,1
8,female,low_vol,63,FALSE,0.65,0,20,1663.84,0.25,880.04,neither,computer,2.2,0,0,1
8,female,low_vol,64,FALSE,0.65,0,20,1287.795,0.25,880.04,neither,computer,2.2,0,0,1
8,female,low_vol,65,FALSE,0.65,0,20,1279.99,0.25,880.04,neither,computer,2.2,0,0,1
8,female,low_vol,66,FALSE,0.65,0,0,1207.655,0.25,880.04,neither,computer,2.2,0,0,0
8,female,low_vol,67,FALSE,0.65,0,20,1163.13,0.25,880.04,neither,computer,2.2,0,0,1
8,female,low_vol,68,FALSE,0.65,0,20,935.955,0.25,880.04,neither,computer,2.2,0,0,1
8,female,low_vol,69,FALSE,0.65,0,0,1048.015,0.25,880.04,neither,computer,2.2,0,0,0
8,female,low_vol,70,FALSE,0.65,0,0,1039.175,0.25,880.04,neither,computer,2.2,0,0,0
8,female,low_vol,71,FALSE,0.65,0,0,1432.85,0.25,880.06,neither,computer,2.2,0,0,0
8,female,low_vol,72,FALSE,0.65,0,20,839.67,0.25,880.06,neither,computer,2.2,0,0,1
8,female,low_vol,73,FALSE,0.65,0,0,1072.245,0.25,880.06,neither,computer,2.2,0,0,0
8,female,low_vol,74,FALSE,0.65,0,0,991.74,0.25,880.06,neither,computer,2.2,0,0,0
8,female,low_vol,75,FALSE,0.65,0,20,984.02,0.25,880.06,neither,computer,2.2,0,0,1
8,female,low_vol,76,FALSE,0.65,0,20,1112.13,0.25,880.06,neither,computer,2.2,0,0,1
8,female,low_vol,77,FALSE,0.65,0,0,1352.015,0.25,880.06,neither,computer,2.2,0,0,0
8,female,low_vol,78,FALSE,0.65,0,20,983.83,0.25,880.06,neither,computer,2.2,0,0,1
8,female,low_vol,79,FALSE,0.65,0,0,1312.1,0.25,880.06,neither,computer,2.2,0,0,0
8,female,low_vol,80,FALSE,0.65,0,0,960.95,0.25,880.06,neither,computer,2.2,0,0,0
9,male,low_vol,1,TRUE,0.35,20,20,3212.87,0.4,6931.735,defector,computer,2.68,0,1,1
9,male,low_vol,2,TRUE,0.35,20,0,3873.55,0.4,6931.735,defector,computer,2.68,0,1,0
9,male,low_vol,3,TRUE,0.35,0,0,2251.34,0.4,6931.735,defector,computer,2.68,0,0,0
9,male,low_vol,4,TRUE,0.35,0,20,1828.44,0.4,6931.735,defector,computer,2.68,0,0,1
9,male,low_vol,5,TRUE,0.35,0,0,1453.835,0.4,6931.735,defector,computer,2.68,0,0,0
9,male,low_vol,6,TRUE,0.35,0,20,1282.275,0.4,6931.735,defector,computer,2.68,0,0,1
9,male,low_vol,7,TRUE,0.35,0,0,1383.71,0.4,6931.735,defector,computer,2.68,0,0,0
9,male,low_vol,8,TRUE,0.35,0,0,1241.85,0.4,6931.735,defector,computer,2.68,0,0,0
9,male,low_vol,9,TRUE,0.35,0,20,1822.31,0.4,6931.735,defector,computer,2.68,0,0,1
9,male,low_vol,10,TRUE,0.35,0,20,3926.05,0.4,6931.735,defector,computer,2.68,0,0,1
9,male,low_vol,11,TRUE,0.35,0,0,2240.96,0.44,4518.265,defector,computer,2.68,0,0,0
9,male,low_vol,12,TRUE,0.35,0,20,1751.455,0.44,4518.265,defector,computer,2.68,0,0,1
9,male,low_vol,13,TRUE,0.35,0,0,1391.355,0.44,4518.265,defector,computer,2.68,0,0,0
9,male,low_vol,14,TRUE,0.35,0,0,1800.995,0.44,4518.265,defector,computer,2.68,0,0,0
9,male,low_vol,15,TRUE,0.35,0,0,1758.28,0.44,4518.265,defector,computer,2.68,0,0,0
9,male,low_vol,16,TRUE,0.35,0,20,2348.725,0.44,4518.265,defector,computer,2.68,0,0,1
9,male,low_vol,17,TRUE,0.35,0,0,1432.085,0.44,4518.265,defector,computer,2.68,0,0,0
9,male,low_vol,18,TRUE,0.35,0,20,1226.69,0.44,4518.265,defector,computer,2.68,0,0,1
9,male,low_vol,19,TRUE,0.35,0,0,1243.25,0.44,4518.265,defector,computer,2.68,0,0,0
9,male,low_vol,20,TRUE,0.35,0,0,16146.98,0.44,4518.265,defector,computer,2.68,0,0,0
9,male,low_vol,21,TRUE,0.35,0,0,1627.405,0.45,4937.64,defector,computer,2.68,0,0,0
9,male,low_vol,22,TRUE,0.35,0,20,1142.155,0.45,4937.64,defector,computer,2.68,0,0,1
9,male,low_vol,23,TRUE,0.35,0,20,1327.455,0.45,4937.64,defector,computer,2.68,0,0,1
9,male,low_vol,24,TRUE,0.35,0,0,1391.785,0.45,4937.64,defector,computer,2.68,0,0,0
9,male,low_vol,25,TRUE,0.35,0,0,1629.265,0.45,4937.64,defector,computer,2.68,0,0,0
9,male,low_vol,26,TRUE,0.35,0,20,1696.29,0.45,4937.64,defector,computer,2.68,0,0,1
9,male,low_vol,27,TRUE,0.35,0,20,1346.225,0.45,4937.64,defector,computer,2.68,0,0,1
9,male,low_vol,28,TRUE,0.35,0,0,1562.955,0.45,4937.64,defector,computer,2.68,0,0,0
9,male,low_vol,29,TRUE,0.35,0,20,2097.1,0.45,4937.64,defector,computer,2.68,0,0,1
9,male,low_vol,30,TRUE,0.35,0,0,1339.795,0.45,4937.64,defector,computer,2.68,0,0,0
9,male,low_vol,31,TRUE,0.35,0,20,1890.24,0.25,4365.33,defector,computer,2.68,0,0,1
9,male,low_vol,32,TRUE,0.35,0,0,1423.605,0.25,4365.33,defector,computer,2.68,0,0,0
9,male,low_vol,33,TRUE,0.35,0,0,1158.54,0.25,4365.33,defector,computer,2.68,0,0,0
9,male,low_vol,34,TRUE,0.35,0,20,1200.545,0.25,4365.33,defector,computer,2.68,0,0,1
9,male,low_vol,35,TRUE,0.35,0,0,9735.88,0.25,4365.33,defector,computer,2.68,0,0,0
9,male,low_vol,36,TRUE,0.35,0,0,1133.285,0.25,4365.33,defector,computer,2.68,0,0,0
9,male,low_vol,37,TRUE,0.35,0,0,1235.36,0.25,4365.33,defector,computer,2.68,0,0,0
9,male,low_vol,38,TRUE,0.35,0,0,1416.495,0.25,4365.33,defector,computer,2.68,0,0,0
9,male,low_vol,39,TRUE,0.35,0,0,1064.205,0.25,4365.33,defector,computer,2.68,0,0,0
9,male,low_vol,40,TRUE,0.35,0,0,1252.375,0.25,4365.33,defector,computer,2.68,0,0,0
9,male,low_vol,41,TRUE,0.65,0,20,1477.255,0.33,4796.745,defector,computer,2.68,0,0,1
9,male,low_vol,42,TRUE,0.65,0,20,14811.12,0.33,4796.745,defector,computer,2.68,0,0,1
9,male,low_vol,43,TRUE,0.65,0,20,1385.84,0.33,4796.745,defector,computer,2.68,0,0,1
